nuc_rRNA,nuc_RP,nuc_pol,nuc_AARS,nuc_tRNA,minV_R,minV_H,minV_G,Ntotal_R,Ntotal_H,Ntotal_D,ribo_R,pol_R,ribo_H,pol1_H,pol2_H,ribo_D,pol1_D,pol2_D,nuc_y,nuc_z_to_nuc_y_ratio,kpol_to_kribo_ratio
4212,6258,1676,1000000,180986.507207208,390.997320190912,443.88996942286,628.517976032123,69,88,98,5,12,5,5,6,5,9,10,1000000,0.2,1
4168,7179,1634,1000000,210551.985346408,0,455.916246161398,662.874475897966,0,88,100,0,0,5,5,5,5,8,8,1000000,0.2,1
4342,6910,1800,1000000,187897.872659974,392.883116961668,439.080412428179,142.745328712616,69,88,21,5,12,5,6,6,1,1,1,1000000,0.2,1
4261,7991,1576,1000000,194505.600133349,0,427.662133029087,635.922782957663,0,87,99,0,0,5,7,7,5,10,10,1000000,0.2,1
4006,7061,1525,1000000,208708.673341821,0,450.763293533904,647.204902121663,0,88,98,0,0,5,5,5,5,9,9,1000000,0.2,1
4319,7598,1681,1000000,212931.782653636,413.953113078969,457.583785608664,672.524826354443,68,88,100,5,9,5,5,5,5,7,7,1000000,0.2,1
4038,8756,1717,1000000,209581.394591087,422.821030825439,452.749058396776,719.457963844233,69,88,106,5,7,5,5,5,5,5,5,1000000,0.2,1
4156,6311,1784,1000000,203055.603587022,410.294652135699,450.197060799003,0,68,88,0,5,9,5,5,5,0,0,0,1000000,0.2,1
4037,8705,1504,1000000,211845.403478989,0,433.477408102818,721.694787730309,0,87,106,0,0,5,7,7,5,5,5,1000000,0.2,1
4060,6583,1587,1000000,207222.383327505,0,449.448743157922,0,0,87,0,0,0,5,5,5,0,0,0,1000000,0.2,1
4151,6168,1614,1000000,198476.238775242,0,447.944364159432,647.739313594291,0,88,98,0,0,5,5,5,5,8,8,1000000,0.2,1
4290,6301,1612,1000000,188101.740656893,0,430.500656889421,141.008991357656,0,87,21,0,0,5,6,6,1,1,1,1000000,0.2,1
4178,6351,1796,1000000,213269.644533725,401.112063127034,429.893524829193,644.49208363973,69,87,99,5,12,5,7,7,5,10,10,1000000,0.2,1
4357,8953,1661,1000000,188348.334989705,416.251987896015,445.358058805215,680.479859974321,69,87,105,5,7,5,5,5,5,7,8,1000000,0.2,1
4071,8602,1586,1000000,206838.445710056,0,431.971438737794,642.123916427819,0,87,99,0,0,5,7,7,5,10,10,1000000,0.2,1
4393,6409,1783,1000000,203445.837129078,0,450.063600125688,643.858010234244,0,88,98,0,0,5,5,5,5,9,9,1000000,0.2,1
4462,8464,1591,1000000,186327.999027938,392.440346949071,443.104904074253,0,69,87,0,5,12,5,5,5,0,0,0,1000000,0.2,1
4255,8960,1769,1000000,206204.962528313,428.895487162083,452.605130703643,657.708811569687,72,87,99,5,9,5,5,5,5,8,8,1000000,0.2,1
4290,6514,1704,1000000,196237.648708973,0,447.168639268631,650.236639371444,0,88,98,0,0,5,5,5,5,8,8,1000000,0.2,1
4108,8567,1563,1000000,188450.887172408,0,441.456033119622,140.886608763789,0,87,21,0,0,5,5,5,1,1,1,1000000,0.2,1
4323,7745,1650,1000000,203765.125235156,396.913955622997,451.069306835174,640.576905817037,69,88,99,5,12,5,5,5,5,10,10,1000000,0.2,1
4247,7136,1528,1000000,186532.065561681,0,0,638.328527674527,0,0,103,0,0,0,0,0,5,10,11,1000000,0.2,1
4446,8363,1748,1000000,209757.36576057,0,442.617764110478,643.829004132554,0,88,99,0,0,5,6,6,5,10,10,1000000,0.2,1
4240,8393,1565,1000000,215847.707757404,401.393844060629,452.569195454195,664.893405064176,69,88,100,5,12,5,5,5,5,8,8,1000000,0.2,1
4447,6265,1608,1000000,218392.686014103,0,436.416627873129,646.915391641985,0,88,99,0,0,5,7,7,5,10,10,1000000,0.2,1
4410,7811,1511,1000000,197374.665964089,0,428.598950080964,703.784837206964,0,87,104,0,0,5,7,7,5,5,6,1000000,0.2,1
4156,8381,1589,1000000,204148.822232804,0,451.796716698802,658.762555196091,0,88,99,0,0,5,5,5,5,8,8,1000000,0.2,1
4440,7385,1770,1000000,186138.428604106,0,443.024648236895,643.384495116939,0,88,97,0,0,5,5,5,5,8,8,1000000,0.2,1
4183,8750,1774,1000000,195200.711321446,418.557037265976,445.82753252897,658.615741725005,69,88,98,5,7,5,5,5,5,7,7,1000000,0.2,1
4202,8681,1735,1000000,195042.319038282,0,448.840742793084,647.824198639199,0,88,98,0,0,5,5,5,5,8,8,1000000,0.2,1
4215,8084,1772,1000000,184359.079789735,414.62205879451,441.831811884426,140.577821014252,69,87,21,5,7,5,5,5,1,1,1,1000000,0.2,1
4293,8419,1654,2500000,477738.375651633,972.940375854958,1113.11928706823,355.110243522094,70,87,21,5,14,5,5,5,1,1,1,2500000,0.2,1
4431,6716,1702,2500000,502903.461997804,0,1105.3496040815,355.940756994486,0,88,21,0,0,5,6,6,1,1,1,2500000,0.2,1
4304,6481,1693,2500000,535089.70278078,1473.67224743622,1129.615538085,1807.88241270195,96,89,106,6,31,5,6,5,5,5,5,2500000,0.2,1
4394,8037,1723,2500000,519797.628499503,0,1126.16356020678,359.616314198516,0,88,21,0,0,5,5,5,1,1,1,2500000,0.2,1
4433,8856,1762,2500000,548158.932271945,1118.78232231403,1136.93763114142,359.004531404241,71,88,21,5,5,5,5,5,1,1,1,2500000,0.2,1
4174,6333,1557,2500000,464956.828429049,1031.67785863671,1101.24755592867,1698.04566172159,69,88,105,5,7,5,5,5,5,6,6,2500000,0.2,1
4255,6834,1530,2500000,504748.032768153,0,1115.16035779565,353.639024827859,0,88,21,0,0,5,5,5,1,1,1,2500000,0.2,1
4040,6952,1520,2500000,468262.643705168,0,1108.86098340173,1682.72103305743,0,88,104,0,0,5,5,5,5,7,7,2500000,0.2,1
4103,7855,1521,2500000,491027.00053622,0,1112.08027224327,356.288528944724,0,88,21,0,0,5,5,5,1,1,1,2500000,0.2,1
4183,7536,1668,2500000,467254.301309674,983.147448376808,1115.19560597226,352.326124239098,70,87,21,5,13,5,5,5,1,1,1,2500000,0.2,1
4369,8381,1535,2500000,543286.919821082,1350.44759582888,1137.19607985929,1808.74305362328,97,88,106,11,5,5,5,5,5,5,5,2500000,0.2,1
4258,8890,1585,2500000,538835.332402587,0,1133.52441317004,358.204659884808,0,89,21,0,0,5,5,5,1,1,1,2500000,0.2,1
4374,6968,1715,2500000,498336.374396744,1066.98495623664,1113.75289251855,354.333832571481,69,88,21,5,6,5,5,5,1,1,1,2500000,0.2,1
4187,7981,1697,2500000,540760.437629168,1066.02055397985,1128.87345185108,1785.45744464492,69,88,105,5,8,5,5,5,5,5,6,2500000,0.2,1
4192,8748,1709,2500000,506313.748647475,970.358534225858,1118.31911433828,1798.73363453669,97,88,106,11,36,5,5,5,5,5,5,2500000,0.2,1
4084,8280,1593,2500000,460445.498187368,1404.57717547173,1105.96708048404,1749.79262511916,93,88,104,6,9,5,5,5,5,5,5,2500000,0.2,1
4212,7240,1765,2500000,504152.152832619,1074.20712102028,1117.77998617889,360.26486364293,70,88,21,5,6,5,5,5,1,1,1,2500000,0.2,1
4258,8601,1624,2500000,452966.435122933,0,1096.77092447344,1740.56776631099,0,88,104,0,0,5,5,5,5,5,5,2500000,0.2,1
4482,8307,1657,2500000,462920.507941552,1027.51734014602,1099.68885503022,351.017407690986,68,88,21,5,8,5,5,5,1,1,1,2500000,0.2,1
4056,6123,1799,2500000,467338.793330692,1112.28830338432,1112.03310634201,349.347850967976,72,87,21,5,5,5,5,5,1,1,1,2500000,0.2,1
4246,8850,1688,2500000,474775.319281487,0,1112.42203984391,1766.06404730156,0,88,104,0,0,5,5,5,5,5,5,2500000,0.2,1
4263,7743,1529,2500000,540996.881742414,0,1138.50087206743,358.092327993978,0,88,21,0,0,5,5,5,1,1,1,2500000,0.2,1
4226,6425,1645,2500000,538907.634788718,1110.93194933977,1122.03001512578,360.27786850333,96,87,21,15,21,5,5,5,1,1,1,2500000,0.2,1
4087,7723,1689,2500000,533022.983532781,997.179350952888,1116.91374814215,1834.08779021093,70,87,106,5,13,5,5,5,5,5,6,2500000,0.2,1
4031,7160,1638,2500000,531989.785786513,1305.45785223142,1126.74928839184,356.783732846925,96,87,21,12,6,5,5,5,1,1,1,2500000,0.2,1
4437,6390,1679,2500000,535421.011747282,1341.13797556898,1131.63335535161,359.604622269477,137,88,21,5,6,5,5,5,1,1,1,2500000,0.2,1
4385,8871,1514,2500000,496608.698307212,1531.68199364163,1117.11145022015,356.003431784379,90,88,21,5,7,5,5,5,1,1,1,2500000,0.2,1
4230,8913,1732,2500000,506885.448199947,1042.77215830028,1118.44177777684,1785.72462527085,71,88,106,5,11,5,5,5,5,5,5,2500000,0.2,1
4080,6471,1516,2500000,450649.376548042,0,1095.99040861026,1756.45829992313,0,88,104,0,0,5,5,5,5,5,5,2500000,0.2,1
4440,6158,1570,2500000,541867.458149418,0,1133.74995374467,1812.53980620255,0,89,106,0,0,5,5,5,5,5,6,2500000,0.2,1
4115,7962,1515,2500000,455728.107046614,949.989914470575,1101.54544899371,1746.99248232978,72,88,104,5,17,5,5,5,5,5,5,2500000,0.2,1
4149,7272,1778,2500000,521140.015623721,996.524555081186,1126.18313753487,358.795950614999,70,88,21,5,14,5,5,5,1,1,1,2500000,0.2,1
4088,7454,1611,2500000,535232.189977941,0,1125.41919153308,356.741559900195,0,88,21,0,0,5,5,5,1,1,1,2500000,0.2,1
4376,7229,1738,2500000,494834.267137478,964.406390500839,1129.62402876435,1626.98194452057,72,88,99,5,17,5,5,5,5,8,8,2500000,0.2,1
4149,8592,1579,2500000,482419.43897723,1408.17671494858,1111.72745950083,353.057095651022,94,88,21,7,16,5,5,5,1,1,1,2500000,0.2,1
4311,8142,1781,2500000,473324.764041639,0,1097.73058791845,355.956586110172,0,87,21,0,0,5,5,5,1,1,1,2500000,0.2,1
4468,8734,1619,2500000,461256.336551236,1028.31800866768,1108.87606434901,350.068487197856,69,88,21,5,7,5,5,5,1,1,1,2500000,0.2,1
4054,7973,1681,2500000,501069.130089688,979.989006057488,1123.50073927841,357.338491075592,69,88,21,5,13,5,5,5,1,1,1,2500000,0.2,1
4170,6832,1741,2500000,534815.961889482,0,1081.6872807559,1806.24068848438,0,88,106,0,0,5,7,7,5,5,5,2500000,0.2,1
4101,6298,1622,2500000,534028.839440769,1293.27853679006,1130.1402774738,357.507242485215,95,89,21,7,29,5,6,5,1,1,1,2500000,0.2,1
4326,7839,1598,2500000,464168.377673639,0,1088.62203679424,351.58137769859,0,88,21,0,0,5,6,6,1,1,1,2500000,0.2,1
4258,6235,1529,2500000,468519.578175161,0,1100.17492598366,1752.28839189561,0,87,104,0,0,5,5,5,5,5,5,2500000,0.2,1
4055,8402,1598,2500000,485125.999053488,0,1072.70139647229,353.361464686081,0,87,21,0,0,5,7,7,1,1,1,2500000,0.2,1
4147,6931,1785,2500000,500528.983064465,1067.4618199658,1084.70308215779,354.95007003916,72,87,21,5,8,5,6,6,1,1,1,2500000,0.2,1
4292,6289,1593,2500000,531548.743180358,0,1132.1408232447,360.717308710796,0,88,21,0,0,5,5,5,1,1,1,2500000,0.2,1
4125,8805,1617,2500000,507576.212265843,0,1119.49486455614,356.598516813187,0,88,21,0,0,5,5,5,1,1,1,2500000,0.2,1
4456,8673,1503,2500000,464267.13490188,1064.95066264499,1098.02233239566,1749.22466322761,96,87,104,10,31,5,5,5,5,5,5,2500000,0.2,1
4014,6971,1721,2500000,489955.084838199,1076.76002031587,1115.71255361236,353.77585280019,69,88,21,5,6,5,6,5,1,1,1,2500000,0.2,1
4268,8003,1718,2500000,482539.885814574,1179.2283389553,1103.79738828903,352.369361207364,97,87,21,17,11,5,5,5,1,1,1,2500000,0.2,1
4472,6696,1755,2500000,539439.768657876,0,1137.89771081786,1802.64474586668,0,88,106,0,0,5,5,5,5,5,5,2500000,0.2,1
4164,8185,1648,250000,23952.0686350455,0,103.18162679181,156.66518752847,0,85,98,0,0,5,6,6,5,8,8,250000,0.1,1
4421,8831,1652,250000,24296.5539270986,95.1503400404301,0,157.155189571519,69,0,98,5,12,0,0,0,5,8,8,250000,0.1,1
4056,8486,1542,250000,25729.3394481207,0,106.813945718826,154.744609478506,0,86,97,0,0,5,5,5,5,9,9,250000,0.1,1
4265,7864,1695,250000,24950.4610260982,0,104.234260060238,0,0,86,0,0,0,5,6,6,0,0,0,250000,0.1,1
4002,6064,1514,250000,23366.3045006253,0,100.428838226446,0,0,86,0,0,0,5,7,7,0,0,0,250000,0.1,1
4024,7946,1645,250000,24323.1277746543,0,104.024879545716,156.076252877809,0,86,98,0,0,5,6,6,5,8,8,250000,0.1,1
4045,6942,1644,250000,24464.8746977389,0,105.370419425521,152.309600375,0,87,96,0,0,5,6,6,5,9,9,250000,0.1,1
4027,8473,1647,250000,25677.9315870579,95.2908874386066,102.768192377986,158.221181313498,69,86,99,5,12,5,7,7,5,8,8,250000,0.1,1
4148,8568,1714,250000,23580.1263159867,94.6774939910205,0,152.663987978601,69,0,96,5,12,0,0,0,5,9,9,250000,0.1,1
4321,8253,1605,250000,23246.4034929641,102.459799860885,104.589077553318,156.09051590672,70,87,98,5,6,5,6,6,5,8,8,250000,0.1,1
4002,6840,1665,250000,25608.5636253828,96.117702039476,106.011114445417,157.084691725083,68,86,99,5,10,5,5,5,5,8,8,250000,0.1,1
4128,7161,1558,250000,24144.692919588,94.3390710503873,105.792699521838,152.125014490032,69,86,96,5,12,5,5,5,5,9,9,250000,0.1,1
4368,8325,1796,250000,24532.6458095591,95.5719267708879,104.377356198555,157.224091499269,68,86,98,5,11,5,6,6,5,8,8,250000,0.1,1
4280,6844,1502,250000,27316.3460111451,100.618104369701,104.796104627635,0,68,86,0,5,7,5,6,6,0,0,0,250000,0.1,1
4146,8143,1718,250000,24288.9728144347,95.4853360999001,104.701910946714,154.411838018051,68,86,98,5,11,5,6,6,5,9,9,250000,0.1,1
4214,8335,1726,250000,25583.8452984056,98.3095370054658,104.886909714943,158.073745949007,68,87,99,5,9,5,6,6,5,8,8,250000,0.1,1
4423,7866,1596,250000,25993.5831318005,0,106.868167009365,155.265654419259,0,86,98,0,0,5,5,5,5,9,9,250000,0.1,1
4304,8027,1709,250000,26132.4744016009,95.9222672847808,104.875113934513,153.668381354053,68,86,97,5,11,5,6,6,5,9,10,250000,0.1,1
4456,8718,1792,250000,22654.6577341211,99.873426958362,106.232431947203,155.321589864004,68,86,97,5,7,5,5,5,5,8,8,250000,0.1,1
4159,8518,1508,250000,26759.8697929387,95.5193390154115,107.07822099537,154.014269724284,69,86,97,5,12,5,5,5,5,9,10,250000,0.1,1
4354,7530,1791,250000,25078.7229406774,0,105.785210651535,153.062660182989,0,87,97,0,0,5,6,6,5,9,10,250000,0.1,1
4237,6000,1552,250000,22550.1803996759,0,103.405543563465,0,0,87,0,0,0,5,6,6,0,0,0,250000,0.1,1
4018,6105,1649,250000,24694.7612734524,0,105.639744874875,0,0,86,0,0,0,5,5,5,0,0,0,250000,0.1,1
4052,7701,1704,250000,25686.3671282912,100.429538416267,104.55162325676,153.216339556249,68,87,97,5,7,5,6,6,5,9,10,250000,0.1,1
4183,8137,1545,250000,23068.2374535177,99.115737392413,105.455859090777,154.441441336719,69,86,98,5,8,5,5,5,5,9,9,250000,0.1,1
4201,6756,1549,250000,23097.7980855985,99.4946710500901,105.381840752343,151.401224723134,69,86,96,5,7,5,5,5,5,9,9,250000,0.1,1
4121,6180,1552,250000,22806.9890728162,0,104.075346274282,0,0,87,0,0,0,5,6,6,0,0,0,250000,0.1,1
4488,7060,1668,250000,23907.6667023198,0,103.798327069816,152.200690825478,0,86,96,0,0,5,6,6,5,9,9,250000,0.1,1
4016,8448,1767,250000,26580.0656454968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0.1,1
4241,8364,1743,250000,26315.9969539583,0,106.186042426757,154.763056153928,0,87,97,0,0,5,6,6,5,9,9,250000,0.1,1
4435,8585,1528,250000,25874.740346985,0,106.967220998049,153.643868502905,0,86,97,0,0,5,5,5,5,9,10,250000,0.1,1
4387,6906,1788,250000,26494.5734876099,100.607234792337,107.152511092598,153.464107259734,69,87,97,5,7,5,5,5,5,9,10,250000,0.1,1
4112,8073,1755,250000,25335.6901071183,0,103.071059463001,153.302722448119,0,87,97,0,0,5,7,7,5,9,10,250000,0.1,1
4473,8702,1523,250000,26807.7665653057,98.8107383752131,107.280004350325,154.295455840575,68,86,97,5,9,5,5,5,5,9,10,250000,0.1,1
4447,8956,1764,250000,27433.0512281954,0,107.794849189442,0,0,86,0,0,0,5,5,5,0,0,0,250000,0.1,1
4429,8769,1505,250000,22923.5869537068,99.4007933159813,105.158759773564,156.230959087604,69,87,98,5,8,5,6,6,5,8,8,250000,0.1,1
4489,8927,1786,250000,24037.2451678597,99.8280540032608,106.705681005957,153.3815981701,69,86,96,5,8,5,5,5,5,9,9,250000,0.1,1
4444,7914,1738,250000,23112.8934331283,99.9541376646725,105.758446623515,154.139815285987,69,86,98,5,7,5,5,5,5,9,9,250000,0.1,1
4125,7066,1754,250000,26465.8952478504,99.7766238691906,107.228956579715,0,69,86,0,5,8,5,5,5,0,0,0,250000,0.1,1
4065,8137,1639,250000,27146.1150330585,0,107.092583428241,157.852910944621,0,86,98,0,0,5,5,5,5,8,8,250000,0.1,1
4017,8831,1653,250000,23902.4911831079,0,105.744880918768,152.828697569511,0,88,97,0,0,5,6,6,5,9,10,250000,0.1,1
4299,6416,1645,250000,25165.5796003572,94.3032523433408,105.0948801327,152.390089611907,69,88,96,5,12,5,6,6,5,9,9,250000,0.1,1
4243,6641,1793,250000,26211.7004096861,94.7868201874623,102.089428363324,153.131448637285,69,86,97,5,12,5,7,7,5,9,10,250000,0.1,1
4256,6171,1757,250000,27190.8051261619,0,104.309985238263,157.298118440812,0,86,98,0,0,5,6,6,5,8,8,250000,0.1,1
4454,8550,1524,250000,25699.5966059961,0,106.891593637319,158.12991752266,0,86,99,0,0,5,5,5,5,8,8,250000,0.1,1
4013,7759,1534,250000,27040.5373819162,95.8055866763738,105.868218611647,155.518717836531,68,87,98,5,11,5,6,6,5,9,9,250000,0.1,1
4203,8077,1716,250000,22923.1914783724,97.3914274902801,105.820026314264,154.936726594468,68,86,97,5,9,5,5,5,5,8,8,250000,0.1,1
4259,6517,1630,250000,25764.2672308344,94.6133500961637,106.187294500323,152.700442518573,69,87,96,5,12,5,6,6,5,9,9,250000,0.1,1
4141,8975,1590,250000,27308.8296780598,0,106.259639249237,154.581579904045,0,87,97,0,0,5,6,6,5,9,10,250000,0.1,1
4380,8108,1772,250000,25645.0394254384,95.2501712453042,105.469953348203,153.619961033059,69,86,97,5,12,5,6,6,5,9,10,250000,0.1,1
4113,7851,1720,1000000,103710.192506724,0,408.968543261939,591.306948689795,0,86,96,0,0,5,5,5,5,9,9,1000000,0.1,1
4470,6501,1529,1000000,98399.6899440238,387.476158923804,410.884185001892,654.746763672251,69,86,102,5,7,5,5,5,5,5,5,1000000,0.1,1
4351,6870,1639,1000000,98255.4763052172,0,407.943129779934,658.580479212882,0,87,103,0,0,5,6,6,5,5,5,1000000,0.1,1
4410,6054,1783,1000000,108522.004854911,0,401.814002219641,600.872295718106,0,85,97,0,0,5,6,6,5,8,9,1000000,0.1,1
4209,6344,1686,1000000,94175.5566855999,0,404.772615824773,602.623759302058,0,87,97,0,0,5,6,6,5,7,8,1000000,0.1,1
4214,7454,1515,1000000,104041.606084154,389.257618395575,414.746829040369,591.083367489398,68,87,96,5,7,5,5,5,5,9,9,1000000,0.1,1
4371,6645,1553,1000000,107724.601602551,390.509606879626,413.684175468508,592.596777624598,69,86,96,5,7,5,5,5,5,9,9,1000000,0.1,1
4336,6181,1592,1000000,90502.1689951693,363.069567246107,402.591147704388,601.281082009023,69,87,96,5,12,5,6,6,5,7,7,1000000,0.1,1
4220,8845,1519,1000000,99825.5384899506,389.05417985719,410.012587060693,601.475347500476,69,86,97,5,7,5,5,5,5,8,8,1000000,0.1,1
4282,7825,1617,1000000,99835.8990364948,0,411.511967311831,607.71280441578,0,86,97,0,0,5,5,5,5,7,7,1000000,0.1,1
4473,7257,1711,1000000,108217.295990205,369.298063739515,410.972635340455,593.996603445597,68,88,96,5,11,5,6,6,5,9,9,1000000,0.1,1
4302,7122,1549,1000000,103126.392387863,389.202179621941,413.629045844386,605.812677757419,69,86,98,5,7,5,5,5,5,8,8,1000000,0.1,1
4413,7306,1663,1000000,108448.377781036,389.5797759007,398.912285399234,609.971057457668,68,87,98,5,7,5,7,7,5,8,8,1000000,0.1,1
4442,6740,1510,1000000,107722.765830944,0,419.600823767067,600.568538271616,0,87,96,0,0,5,5,5,5,8,8,1000000,0.1,1
4099,6538,1715,1000000,107430.995247472,390.539097993319,406.781272005905,608.434366945153,69,87,98,5,7,5,6,6,5,8,8,1000000,0.1,1
4069,7798,1583,1000000,91341.7195532532,362.420038825689,81.0044163789102,0,69,17,0,5,12,1,1,1,0,0,0,1000000,0.1,1
4193,6571,1676,1000000,102228.750986143,488.739973211329,414.927238708618,609.673241543537,92,87,97,9,5,5,5,6,5,7,7,1000000,0.1,1
4118,8942,1753,1000000,97210.6228098226,388.018687087191,411.208535935834,0,69,86,0,5,7,5,5,5,0,0,0,1000000,0.1,1
4381,8280,1639,1000000,107963.613019423,0,414.21046901919,594.233827563166,0,86,96,0,0,5,5,5,5,9,9,1000000,0.1,1
4396,8870,1549,1000000,103893.918890729,387.900408669409,410.459632784776,600.481505327275,69,86,96,5,8,5,5,5,5,8,8,1000000,0.1,1
4394,6333,1742,1000000,97291.0014861697,0,407.857855484913,0,0,86,0,0,0,5,5,5,0,0,0,1000000,0.1,1
4257,8630,1580,1000000,107028.394609779,0,414.318000832769,667.401601229126,0,86,103,0,0,5,5,5,5,5,5,1000000,0.1,1
4253,6330,1695,1000000,109022.627403143,390.861091657124,414.793233857749,597.288966753316,69,87,97,5,7,5,5,5,5,9,9,1000000,0.1,1
4190,6250,1539,1000000,91960.1261512486,0,407.910308564474,584.552233637782,0,86,96,0,0,5,5,5,5,9,9,1000000,0.1,1
4118,8257,1771,1000000,96046.5987126673,0,420.383154903839,0,0,87,0,0,0,5,5,5,0,0,0,1000000,0.1,1
4379,7975,1507,1000000,90216.0457786731,376.940820423088,389.134060613005,584.610836083535,68,86,96,5,9,5,7,7,5,9,9,1000000,0.1,1
4399,8248,1759,1000000,100397.237325492,0,396.602540327358,590.005390176537,0,87,96,0,0,5,7,7,5,9,9,1000000,0.1,1
4214,7218,1534,1000000,107893.177742039,386.003248718046,416.408448964811,592.902222787881,68,87,96,5,8,5,5,5,5,9,9,1000000,0.1,1
4219,6641,1675,1000000,108752.838459765,390.878738046747,398.807003479067,593.146350232547,69,87,96,5,7,5,7,7,5,9,9,1000000,0.1,1
4279,6991,1511,1000000,100113.668265948,0,408.371005758849,588.936569054518,0,86,96,0,0,5,5,5,5,9,9,1000000,0.1,1
4152,6956,1610,1000000,103973.368484532,367.039898944158,415.048947384739,659.034426587726,69,87,103,5,12,5,5,5,5,5,5,1000000,0.1,1
4367,7474,1685,1000000,105455.56437564,0,406.555883075809,595.41714535782,0,87,97,0,0,5,6,6,5,9,9,1000000,0.1,1
4140,7916,1780,1000000,107086.436039135,384.323336901795,412.89853320154,602.653201370143,68,86,97,5,8,5,5,5,5,8,8,1000000,0.1,1
4239,6504,1538,1000000,91093.9755445032,363.911844646505,401.23639633912,584.253013085805,68,86,96,5,11,5,6,7,5,9,9,1000000,0.1,1
4321,8464,1619,1000000,90027.7819693178,0,406.24153501665,595.271347436226,0,86,97,0,0,5,5,5,5,8,8,1000000,0.1,1
4044,6196,1722,1000000,107826.245702667,390.433891430263,398.25038320623,660.137812189851,69,87,103,5,7,5,7,7,5,5,5,1000000,0.1,1
4458,7881,1590,1000000,106214.726741898,0,409.303782131933,659.553971146066,0,87,103,0,0,5,6,6,5,5,5,1000000,0.1,1
4195,8136,1701,1000000,108324.778285756,390.477263871298,0,611.062227510428,68,0,96,5,7,0,0,0,5,7,7,1000000,0.1,1
4490,8109,1759,1000000,102310.572983543,0,408.554410385956,654.086353951501,0,87,102,0,0,5,6,6,5,5,5,1000000,0.1,1
4380,7008,1666,1000000,92905.559927353,0,405.965965818749,585.370998893034,0,86,96,0,0,5,5,5,5,9,9,1000000,0.1,1
4155,6627,1730,1000000,99341.4115405012,384.384316426529,406.60691609698,602.944472205906,68,87,98,5,8,5,6,6,5,8,8,1000000,0.1,1
4273,6525,1654,1000000,97022.1163833317,420.152724437848,402.395277267237,588.327846073356,73,86,96,5,7,5,6,6,5,9,9,1000000,0.1,1
4170,6956,1632,1000000,97994.8786066712,0,411.237052948052,0,0,87,0,0,0,5,5,5,0,0,0,1000000,0.1,1
4443,8333,1694,1000000,103357.828543907,0,412.195789739483,658.347299390391,0,86,103,0,0,5,5,5,5,5,5,1000000,0.1,1
4172,8932,1615,1000000,105013.243580549,0,411.835200173795,592.370714730338,0,86,96,0,0,5,5,5,5,9,9,1000000,0.1,1
4074,7683,1783,1000000,100468.385145052,367.285679025328,409.036898362895,0,68,86,0,5,11,5,5,5,0,0,0,1000000,0.1,1
4220,6147,1627,1000000,94956.6713389792,0,408.882933723883,586.062083038105,0,86,96,0,0,5,5,5,5,9,9,1000000,0.1,1
