nuc_rRNA,nuc_RP,nuc_pol,nuc_AARS,nuc_tRNA,minV_R,minV_H,minV_G,Ntotal_R,Ntotal_H,Ntotal_D,ribo_R,pol_R,ribo_H,pol1_H,pol2_H,ribo_D,pol1_D,pol2_D,nuc_y,nuc_z_to_nuc_y_ratio
4396,6155,1601,1000000,9339596.65699276,0,668.215859671628,5150.22852203805,0,24,171,0,0,1,1,1,5,5,5,1000000,10
4015,7635,1666,1000000,9326541.21979377,0,667.463782686665,5140.77607874091,0,24,171,0,0,1,1,1,5,5,5,1000000,10
4130,7371,1611,1000000,10920186.0803898,0,3851.07601436775,5941.72423249288,0,128,186,0,0,5,5,5,5,5,5,1000000,10
4237,7869,1501,1000000,10771481.4102203,0,3804.64336708103,5894.4431419338,0,128,186,0,0,5,5,5,5,5,5,1000000,10
4422,6360,1769,1000000,9954823.99431269,0,3540.17504263631,5462.98728249551,0,123,177,0,0,5,5,5,5,5,5,1000000,10
4387,6536,1661,1000000,9181566.72793651,0,3289.83996696275,4754.76002096032,0,119,124,0,0,5,5,5,5,16,16,1000000,10
4460,6556,1632,1000000,10605841.1441129,0,3749.7278307349,5770.15134314076,0,126,186,0,0,5,5,5,5,5,5,1000000,10
4149,8254,1786,1000000,9394958.53378128,0,3361.72341009807,5174.62704515668,0,121,174,0,0,5,5,5,5,5,5,1000000,10
4333,6315,1788,1000000,10942241.0619925,0,3858.64173591044,5943.86364564458,0,128,189,0,0,5,5,5,5,5,5,1000000,10
4430,6894,1520,1000000,9627564.06921557,0,3433.67886306221,5290.91632030778,0,122,176,0,0,5,5,5,5,5,5,1000000,10
4220,6961,1636,1000000,10452254.3290543,0,3700.87224142556,5699.94431749804,0,128,184,0,0,5,5,5,5,5,5,1000000,10
4348,8998,1631,1000000,9016520.60008774,0,3238.08738236797,4986.09281509943,0,119,168,0,0,5,5,5,5,5,5,1000000,10
4202,6435,1700,1000000,9362219.61052104,0,669.697522463989,5159.32645295883,0,24,171,0,0,1,1,1,5,5,5,1000000,10
4376,8659,1754,1000000,10587122.6782383,0,3744.93309234502,5767.87251063332,0,126,186,0,0,5,5,5,5,5,5,1000000,10
4466,6840,1573,1000000,10254276.2216399,0,727.367024913174,5601.52040709423,0,25,179,0,0,1,1,1,5,5,5,1000000,10
4211,6202,1682,1000000,10592943.8075441,0,3746.07516264879,5769.47464939,0,126,186,0,0,5,5,5,5,5,5,1000000,10
4040,6371,1646,1000000,10122991.1806891,0,3594.84539936654,5537.71488647907,0,124,181,0,0,5,5,5,5,5,5,1000000,10
4416,7399,1690,1000000,10953684.1823876,0,3861.91681296369,5948.78030594219,0,130,189,0,0,5,5,5,5,5,5,1000000,10
4086,7966,1611,1000000,10967341.7215496,0,3866.08119805521,5955.96828667268,0,128,189,0,0,5,5,5,5,5,5,1000000,10
4379,6193,1732,1000000,10122219.666705,0,3594.04172843395,5536.99339199265,0,124,181,0,0,5,5,5,5,5,5,1000000,10
4124,8802,1772,1000000,9707550.81865123,0,3462.64868938534,5329.83933787944,0,122,177,0,0,5,5,5,5,5,5,1000000,10
4199,7852,1788,1000000,9664967.76567132,0,3447.23940115707,5308.46622205247,0,122,177,0,0,5,5,5,5,5,5,1000000,10
4162,6315,1594,1000000,10541914.9142768,0,3729.93672363981,5748.4771785979,0,126,185,0,0,5,5,5,5,5,5,1000000,10
4473,8713,1702,1000000,10789441.0564661,0,3810.99354554232,5867.81110090416,0,129,188,0,0,5,5,5,5,5,5,1000000,10
4109,6227,1728,1000000,9514710.36503872,0,3398.17836938389,5245.42891107988,0,121,173,0,0,5,5,5,5,5,5,1000000,10
4009,7275,1556,1000000,9612402.13756993,0,3429.33076526664,5283.49614443585,0,122,176,0,0,5,5,5,5,5,5,1000000,10
4426,8840,1554,1000000,10012852.7625936,0,3562.01438670039,5479.99874867645,0,124,180,0,0,5,5,5,5,5,5,1000000,10
4229,6035,1573,1000000,9467143.20219654,0,3382.12891116552,5214.43605415302,0,121,172,0,0,5,5,5,5,5,5,1000000,10
4499,7985,1800,1000000,10050347.5957074,0,3571.2294348739,5499.72797403975,0,124,181,0,0,5,5,5,5,5,5,1000000,10
4090,8268,1640,1000000,10971263.0497742,0,3867.65495239454,5957.30557386859,0,128,190,0,0,5,5,5,5,5,5,1000000,10
4263,8925,1636,1000000,10421039.3040903,0,3710.46012307108,5696.69764986321,0,126,181,0,0,5,5,5,5,5,5,1000000,10
4374,6525,1533,1000000,9071181.28223585,0,652.287336961699,5014.11266751803,0,24,168,0,0,1,1,1,5,5,5,1000000,10
4106,6114,1543,1000000,10113134.5788291,0,3603.73116849207,5538.24425383579,0,124,178,0,0,5,5,5,5,5,5,1000000,10
4407,7452,1503,1000000,9842090.99788292,0,3514.64201110555,5406.76025128813,0,122,176,0,0,5,5,5,5,5,5,1000000,10
4457,7111,1624,1000000,9686897.8707542,0,3472.41825090689,5320.69444506907,0,123,177,0,0,5,5,5,5,5,5,1000000,10
4088,6902,1797,1000000,9756080.53762261,0,3476.43584437238,1070.85800494617,0,122,35,0,0,5,5,5,1,1,1,1000000,10
4345,7834,1537,1000000,9867224.63414766,0,3511.68803155698,5408.26755326032,0,123,179,0,0,5,5,5,5,5,5,1000000,10
4400,7322,1630,1000000,9197839.29218133,0,3295.05197656785,5083.03965833112,0,119,169,0,0,5,5,5,5,5,5,1000000,10
4401,8516,1518,2500000,24095940.8591492,0,8588.13439069812,13209.1476016556,0,122,177,0,0,5,5,5,5,5,5,2500000,10
4313,8164,1685,2500000,25232950.0551204,0,8961.36377723603,13782.8218704017,0,124,178,0,0,5,5,5,5,5,5,2500000,10
4476,7431,1726,2500000,23981845.7380565,0,8547.80384799667,13151.1541774705,0,121,173,0,0,5,5,5,5,5,5,2500000,10
4065,7252,1786,2500000,25881746.5938711,0,1832.77511594681,14110.1799275533,0,25,181,0,0,1,1,1,5,5,5,2500000,10
4142,6679,1618,2500000,24080813.9177397,0,8590.12816820221,13208.6151151802,0,122,177,0,0,5,5,5,5,5,5,2500000,10
4180,6806,1617,2500000,22538708.8282588,0,8095.90876284016,12452.4371380682,0,119,170,0,0,5,5,5,5,5,5,2500000,10
4084,7267,1799,2500000,26019049.6048529,0,9208.15870686638,14179.2031164608,0,126,182,0,0,5,5,5,5,5,5,2500000,10
4228,8697,1614,2500000,27047545.5942319,0,9543.44991606686,2937.10514940883,0,130,37,0,0,5,5,5,1,1,1,2500000,10
4257,8291,1694,2500000,26368646.1275329,0,9576.98539180285,14350.894948032,0,127,186,0,0,5,6,6,5,5,5,2500000,10
4304,7968,1620,2500000,24448447.0235775,0,8704.81964241687,2676.99815422155,0,122,35,0,0,5,5,5,1,1,1,2500000,10
4238,8778,1752,2500000,24590725.5492978,0,8750.93537575301,13458.4786608473,0,123,178,0,0,5,5,5,5,5,5,2500000,10
4197,7602,1609,2500000,22521036.7793988,0,8078.12440848434,12508.826023746,0,119,168,0,0,5,5,5,5,5,5,2500000,10
4334,7827,1626,2500000,23429415.8149264,0,1674.67086342896,12882.3999806023,0,24,171,0,0,1,1,1,5,5,5,2500000,10
4385,8917,1607,2500000,24526193.099518,0,8727.07427189836,13425.7577417895,0,123,178,0,0,5,5,5,5,5,5,2500000,10
4278,7333,1563,2500000,23688096.9701543,0,8458.1708755235,13019.2150593093,0,121,172,0,0,5,5,5,5,5,5,2500000,10
4051,6468,1768,2500000,24830833.3460632,0,8823.6150235541,13582.4148708465,0,123,177,0,0,5,5,5,5,5,5,2500000,10
4215,6780,1568,2500000,22938259.4654705,0,1643.47511987619,12781.2028211702,0,24,169,0,0,1,1,1,5,5,5,2500000,10
4232,7320,1784,2500000,25116299.3303245,0,8917.26248648442,13724.5700029657,0,124,178,0,0,5,5,5,5,5,5,2500000,10
4245,7240,1739,2500000,24064599.2754394,0,8584.27346682739,13186.5251996445,0,122,174,0,0,5,5,5,5,5,5,2500000,10
4308,7318,1780,2500000,26312920.6465299,0,9328.83501410214,14324.7301121722,0,126,183,0,0,5,5,5,5,5,5,2500000,10
4471,6525,1772,2500000,23217191.4442435,0,1661.14393527562,12785.669339901,0,24,173,0,0,1,1,1,5,5,5,2500000,10
4312,8998,1547,2500000,25250716.8890359,0,8958.82596793923,13785.1874181469,0,124,181,0,0,5,5,5,5,5,5,2500000,10
4183,7430,1773,2500000,26265843.8531479,0,9289.01192833503,14300.737860138,0,126,183,0,0,5,5,5,5,5,5,2500000,10
4451,7163,1774,2500000,24621198.9660744,0,8756.47050692397,13476.9418509609,0,123,176,0,0,5,5,5,5,5,5,2500000,10
4419,8636,1707,2500000,25086217.2696238,0,8906.5329572647,13709.6526642284,0,124,180,0,0,5,5,5,5,5,5,2500000,10
4465,6160,1656,2500000,26489399.8492149,0,9372.07931266953,14405.7970059907,0,127,183,0,0,5,5,5,5,5,5,2500000,10
4123,8037,1705,2500000,25738498.3249426,0,8945.80279037859,14036.2369090673,0,124,183,0,0,5,8,9,5,5,5,2500000,10
4214,6472,1652,2500000,22814105.2479267,0,8174.90525877064,12600.6039489304,0,119,171,0,0,5,5,5,5,5,5,2500000,10
4105,8733,1648,2500000,23317757.7544769,0,1668.54269330011,12818.0673697374,0,24,174,0,0,1,1,1,5,5,5,2500000,10
4111,8743,1659,2500000,24122532.9493764,0,8595.78024694092,13224.9477122452,0,122,174,0,0,5,5,5,5,5,5,2500000,10
4141,7592,1710,2500000,26285415.3744415,0,9299.45218382204,13532.5686693297,0,126,133,0,0,5,5,5,5,12,12,2500000,10
4030,8714,1559,2500000,26325978.2050084,0,9676.94097765018,14327.3436280522,0,126,186,0,0,5,6,5,5,5,5,2500000,10
4272,7966,1570,2500000,25939867.8733734,0,1837.05418169815,14132.6721628082,0,25,184,0,0,1,1,1,5,5,5,2500000,10
4085,8625,1514,2500000,24880227.6019303,0,8838.89759049424,13600.7494006547,0,123,180,0,0,5,5,5,5,5,5,2500000,10
4266,7116,1629,2500000,23292802.4381024,0,1667.21409458733,12821.7872012298,0,24,173,0,0,1,1,1,5,5,5,2500000,10
4139,7136,1582,2500000,24596522.520273,0,8746.91946285117,13461.7560668028,0,122,176,0,0,5,5,5,5,5,5,2500000,10
4437,7475,1650,2500000,24920825.5833552,0,8853.79024643478,13622.6462976172,0,123,180,0,0,5,5,5,5,5,5,2500000,10
4483,7115,1782,2500000,24900495.6818852,0,0,13615.3519665386,0,0,177,0,0,0,0,0,5,5,5,2500000,10
4469,7087,1571,2500000,25521434.3269173,0,1812.71781728531,13914.4232371883,0,25,182,0,0,1,1,1,5,5,5,2500000,10
4345,6851,1575,2500000,24756597.4536447,0,8798.57288392114,13539.9029239676,0,123,179,0,0,5,5,5,5,5,5,2500000,10
4002,7247,1763,2500000,27068610.4656507,0,9578.5116168866,14700.8934090017,0,128,186,0,0,5,5,5,5,5,5,2500000,10
4028,7713,1587,2500000,22911411.3434117,0,8212.56704290915,12644.9924033024,0,119,169,0,0,5,5,5,5,5,5,2500000,10
4372,6869,1517,2500000,24761415.9624439,0,8804.28937390327,13540.0114530106,0,123,176,0,0,5,5,5,5,5,5,2500000,10
4478,7488,1602,2500000,23507930.4023231,0,8304.73659342956,12948.6684187141,0,107,172,0,0,5,10,11,5,5,5,2500000,10
4470,7728,1595,2500000,23029250.6016808,0,8269.48367099389,2544.17772200076,0,122,34,0,0,5,5,5,1,1,1,2500000,10
4250,7388,1578,2500000,27095767.0024432,0,9569.72070306762,14712.7197362232,0,128,189,0,0,5,5,5,5,5,5,2500000,10
4461,7671,1588,2500000,24171725.3241096,0,8613.95148233498,13249.3723671467,0,122,177,0,0,5,5,5,5,5,5,2500000,10
4358,8442,1602,2500000,24223810.975514,0,8629.56540888467,13272.5163984028,0,122,177,0,0,5,5,5,5,5,5,2500000,10
4054,7857,1794,2500000,22528201.4522471,0,8091.1365240515,12312.2256314806,0,119,168,0,0,5,5,5,5,6,6,2500000,10
4407,8825,1562,2500000,23006222.7166693,0,8233.43195711459,12668.7726904515,0,119,172,0,0,5,5,5,5,5,5,2500000,10
4019,7917,1527,10000,46811.3285613502,0,22.5249627605628,33.6800819626899,0,91,106,0,0,5,10,10,5,14,14,10000,5
4032,8160,1673,10000,52234.757701334,0,24.2207728291362,36.3690189009129,0,91,106,0,0,5,10,10,5,15,15,10000,5
4382,6051,1531,10000,48646.3207691451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,5
4445,6274,1631,10000,49033.700239129,0,22.9020759671128,34.2416136807535,0,93,107,0,0,5,9,9,5,14,14,10000,5
4422,7604,1712,10000,50051.4688920186,0,23.6912267504182,35.1151046564614,0,93,107,0,0,5,9,9,5,17,17,10000,5
4304,7288,1724,10000,48604.9803247019,0,23.088104803115,34.5548717977252,0,93,107,0,0,5,9,9,5,13,13,10000,5
4374,8334,1512,10000,48816.5857121336,0,23.3692327583703,34.8989449495261,0,93,107,0,0,5,9,9,5,15,15,10000,5
4234,8966,1603,10000,48508.5964328785,0,23.6696653036402,35.1450352003696,0,91,106,0,0,5,9,9,5,12,12,10000,5
4035,8012,1744,10000,50367.9744912023,0,23.7762254384742,35.55626282609,0,92,106,0,0,5,9,9,5,14,14,10000,5
4290,8395,1656,10000,46453.7075709717,0,23.049687480232,33.9994658604337,0,91,105,0,0,5,9,10,5,12,12,10000,5
4293,7106,1762,10000,45286.2521448423,0,21.9852937781455,32.9745369873494,0,91,105,0,0,5,11,11,5,12,12,10000,5
4040,7532,1724,10000,50864.2829547082,0,23.7900709689097,35.5003920810389,0,93,106,0,0,5,9,9,5,15,15,10000,5
4011,8056,1797,10000,50946.5795981899,0,23.9994988169909,0,0,92,0,0,0,5,11,11,0,0,0,10000,5
4225,6298,1527,10000,47937.1496791336,0,22.4394262745584,0,0,91,0,0,0,5,10,10,0,0,0,10000,5
4007,7039,1527,10000,50829.2172764355,0,23.6107178364707,0,0,93,0,0,0,5,9,9,0,0,0,10000,5
4401,7118,1556,10000,46915.4930362653,0,22.4948278592304,33.591589180977,0,91,107,0,0,5,8,8,5,12,12,10000,5
4322,7186,1519,10000,48247.8992335595,0,22.8288354236406,34.1753086789964,0,91,107,0,0,5,10,10,5,12,12,10000,5
4099,8776,1604,10000,47884.9754989871,0,23.4381705195242,34.725635529377,0,91,106,0,0,5,9,9,5,12,12,10000,5
4264,6881,1764,10000,51740.6861224203,0,0,35.7690021020639,0,0,107,0,0,0,0,0,5,14,14,10000,5
4457,6240,1565,10000,52005.5008287825,0,23.8900701961455,0,0,94,0,0,0,5,9,9,0,0,0,10000,5
4445,7761,1630,10000,47871.2770878775,0,23.0139545263692,34.2714216663854,0,93,106,0,0,5,9,9,5,14,14,10000,5
4426,8464,1530,10000,50677.5471144612,0,24.0206583794424,35.9273008232778,0,93,108,0,0,5,9,9,5,13,13,10000,5
4448,6933,1616,10000,50255.1299723125,0,23.4808815444135,35.1380653325567,0,94,107,0,0,5,9,9,5,15,16,10000,5
4179,6069,1708,10000,50794.8080368755,0,23.5277869204471,0,0,92,0,0,0,5,9,9,0,0,0,10000,5
4110,8540,1746,10000,46734.2482073167,0,23.1255157219982,34.1828311798258,0,91,105,0,0,5,10,10,5,14,14,10000,5
4019,6330,1744,10000,52832.1309275304,0,24.2520611048748,36.1933953733362,0,93,108,0,0,5,10,11,5,13,14,10000,5
4249,7958,1723,10000,50514.6990306831,0,23.881460205513,35.7157196308316,0,93,108,0,0,5,9,9,5,13,13,10000,5
4093,6533,1607,10000,46092.6877487406,0,21.9524491240469,32.8626594469315,0,91,106,0,0,5,9,9,5,12,12,10000,5
4389,8877,1736,10000,51291.7721974589,0,24.4597915064026,36.5125119364334,0,93,107,0,0,5,9,9,5,15,15,10000,5
4358,8354,1689,10000,49495.1760900709,0,23.6686529602663,35.3648884190145,0,92,106,0,0,5,9,9,5,15,15,10000,5
4411,6846,1548,10000,49157.4221569516,0,23.0405056194388,34.416867595927,0,93,107,0,0,5,9,9,5,15,15,10000,5
4437,6436,1561,10000,46048.5818828574,0,22.007430425083,32.9134718209518,0,91,105,0,0,5,8,8,5,13,13,10000,5
4319,7858,1594,10000,45829.508191117,0,22.6595591288141,33.4553293360994,0,91,105,0,0,5,9,10,5,12,12,10000,5
4063,7728,1749,10000,49259.3416041426,0,23.3721811915613,34.9637872075268,0,93,106,0,0,5,9,9,5,12,12,10000,5
4291,6463,1691,10000,48570.2726343623,0,22.8157814506417,34.0433877312437,0,93,107,0,0,5,9,9,5,15,15,10000,5
4354,8336,1584,10000,48700.4045279279,0,23.3919766002124,34.954109073516,0,92,106,0,0,5,9,9,5,13,13,10000,5
4415,6055,1737,10000,47089.0620594564,0,0,33.2657578754804,0,0,106,0,0,0,0,0,5,15,15,10000,5
4475,7504,1619,10000,50844.7807054952,0,23.8927546632244,35.6879783342354,0,92,108,0,0,5,10,10,5,13,13,10000,5
4461,7979,1564,10000,48726.7896335164,0,23.3148733802257,34.7788212053231,0,91,107,0,0,5,8,8,5,15,15,10000,5
4324,8599,1664,10000,54182.305697151,0,25.096351638077,0,0,93,0,0,0,5,10,10,0,0,0,10000,5
4484,8882,1713,10000,54430.91205301,0,25.3544126359633,0,0,93,0,0,0,5,10,10,0,0,0,10000,5
4151,7618,1604,10000,45901.1345069984,0,22.2537782497892,0,0,92,0,0,0,5,9,9,0,0,0,10000,5
4258,6343,1784,10000,53210.8357442574,0,24.483766078878,0,0,94,0,0,0,5,10,10,0,0,0,10000,5
4445,7082,1591,10000,49575.7138600808,0,23.3008544287002,34.8098326709749,0,94,107,0,0,5,9,9,5,14,15,10000,5
4409,6061,1551,10000,46924.7901690427,0,22.1192950169563,0,0,91,0,0,0,5,10,10,0,0,0,10000,5
4475,8791,1562,10000,48993.3482583391,0,23.6261847132355,0,0,91,0,0,0,5,10,11,0,0,0,10000,5
4250,6522,1650,10000,50729.0419789588,0,0,35.3797144201892,0,0,107,0,0,0,0,0,5,14,14,10000,5
4200,8808,1533,10000,49150.5604036814,0,23.7292248287705,35.2776990424362,0,92,107,0,0,5,9,9,5,13,13,10000,5
4406,7415,1753,10000,51208.3566307238,0,24.0281209957357,35.8248887039054,0,93,107,0,0,5,9,9,5,14,14,10000,5
4361,6866,1516,10000,45483.605575136,0,21.939844820779,32.7670978962271,0,91,107,0,0,5,8,8,5,12,12,10000,5
4424,8366,1725,25000,116359.38508536,0,49.7319618108597,74.1170669567245,0,94,108,0,0,5,8,8,5,12,12,25000,5
4499,7691,1545,25000,125394.164979925,0,52.9222464883657,78.0683345146527,0,94,109,0,0,5,8,9,5,11,11,25000,5
4165,8394,1661,25000,118540.306565765,0,50.3318639664108,75.1162486337005,0,93,108,0,0,5,7,7,5,11,12,25000,5
4222,6622,1689,25000,132151.228117139,0,0,80.7005778618452,0,0,110,0,0,0,0,0,5,11,11,25000,5
4495,7296,1515,25000,124669.17866649,0,52.4242238950657,77.3838411028273,0,94,109,0,0,5,8,8,5,13,13,25000,5
4344,6070,1741,25000,137385.154250883,0,11.0217433960614,82.9799621069247,0,19,111,0,0,1,2,2,5,11,11,25000,5
4384,6639,1594,25000,135998.211683428,0,55.1091212842553,82.9497903126689,0,95,111,0,0,5,8,8,5,12,12,25000,5
4313,7116,1598,25000,121865.942784716,0,51.0928896615999,76.0326533351993,0,95,108,0,0,5,8,8,5,11,11,25000,5
4084,8902,1666,25000,121490.744298051,0,51.2302031226759,76.7616556013463,0,92,108,0,0,5,9,9,5,11,11,25000,5
4029,8356,1773,25000,118450.217641237,0,0,75.2043507022021,0,0,109,0,0,0,0,0,5,11,11,25000,5
4354,6762,1581,25000,126859.582341547,0,0,77.990504548644,0,0,109,0,0,0,0,0,5,12,12,25000,5
4338,6138,1586,25000,125934.996989356,0,51.9096602755171,77.5890241365596,0,96,110,0,0,5,8,8,5,11,11,25000,5
4079,8486,1520,25000,120008.360015461,0,50.7006684856299,0,0,93,0,0,0,5,7,7,0,0,0,25000,5
4347,7548,1777,25000,122060.004786874,0,51.1286579769193,76.3526242409585,0,94,107,0,0,5,8,8,5,13,13,25000,5
4338,7365,1694,25000,119788.415803982,0,50.4598044131501,75.1285081802531,0,93,107,0,0,5,7,7,5,13,13,25000,5
4453,6309,1642,25000,119356.241960001,0,49.7542157460028,74.5290950179009,0,93,108,0,0,5,9,10,5,11,12,25000,5
4266,8953,1583,25000,124106.861461031,0,52.1705435451775,78.0292750448587,0,94,109,0,0,5,8,8,5,11,11,25000,5
4200,7206,1613,25000,123098.78241525,0,0,76.6992929212868,0,0,109,0,0,0,0,0,5,11,11,25000,5
4179,8424,1695,25000,116388.720528564,0,49.7028601318092,74.2408709224398,0,93,108,0,0,5,7,7,5,11,11,25000,5
4202,7122,1707,25000,130310.700625981,0,54.1495335614294,80.139398460224,0,95,110,0,0,5,8,9,5,13,13,25000,5
4006,6377,1650,25000,130719.425902594,0,53.2281259260952,79.7997705653574,0,94,111,0,0,5,9,9,5,12,12,25000,5
4176,7335,1561,25000,124282.202590369,0,52.1108388903022,77.2530403993539,0,95,108,0,0,5,9,9,5,11,11,25000,5
4310,7747,1539,25000,124013.870406421,0,52.3851023950233,77.2741403312863,0,94,108,0,0,5,8,8,5,11,11,25000,5
4440,7633,1701,25000,124437.957957437,0,52.4590317472857,77.604656704318,0,94,109,0,0,5,8,8,5,12,12,25000,5
4092,6528,1708,25000,115721.647943698,50.6049375471735,48.8920251663906,72.5849936783748,62,93,107,5,6,5,7,7,5,13,13,25000,5
4120,8350,1779,25000,133713.464322974,0,55.108643325419,82.1144523569235,0,94,110,0,0,5,8,8,5,12,12,25000,5
4179,7253,1547,25000,117137.335771275,0,49.5215724817227,73.8764197496629,0,93,108,0,0,5,7,7,5,11,11,25000,5
4222,8245,1566,25000,117482.401955515,0,49.9443014314241,74.3263976940522,0,93,107,0,0,5,7,7,5,13,13,25000,5
4377,6836,1741,25000,136694.090832885,0,55.468848102347,82.7985672119597,0,95,111,0,0,5,8,8,5,13,13,25000,5
4010,8146,1763,25000,123619.018882954,0,51.8305599953403,77.4620558381195,0,95,109,0,0,5,8,8,5,11,11,25000,5
4418,6322,1524,25000,115575.823046517,0,48.7802270270076,0,0,93,0,0,0,5,7,7,0,0,0,25000,5
4006,6334,1720,25000,131058.691417927,0,10.6772791612365,80.1875032519991,0,19,110,0,0,1,2,2,5,11,12,25000,5
4403,6866,1661,25000,124913.252173908,0,0,77.5603732516906,0,0,109,0,0,0,0,0,5,11,11,25000,5
4435,8893,1699,25000,122211.497606314,0,51.7897832337433,77.3219504441907,0,95,109,0,0,5,8,8,5,11,11,25000,5
4145,6021,1681,25000,129250.73843795,0,52.7102958696121,78.7793864786781,0,94,109,0,0,5,8,8,5,13,14,25000,5
4230,6117,1678,25000,123402.502336595,0,51.0033175744168,76.4559325751999,0,94,109,0,0,5,9,10,5,11,11,25000,5
4017,7497,1676,25000,128419.694883221,0,53.7895921040921,79.0169433218012,0,95,109,0,0,5,9,9,5,13,14,25000,5
4460,8028,1718,25000,128907.76357504,0,53.6092523779511,79.5881544259991,0,95,109,0,0,5,8,8,5,13,13,25000,5
4476,8046,1611,25000,113828.085910877,0,48.5989941202547,0,0,92,0,0,0,5,8,8,0,0,0,25000,5
4390,8570,1538,25000,128548.03695196,0,53.5817620259382,0,0,94,0,0,0,5,8,8,0,0,0,25000,5
4209,7120,1630,25000,114714.087284938,0,48.36129778285,72.8946073586155,0,93,107,0,0,5,9,9,5,10,10,25000,5
4246,6003,1516,25000,133174.749619665,0,53.8971619639932,80.5301827531968,0,96,109,0,0,5,10,10,5,13,13,25000,5
4462,8837,1736,25000,130165.915385882,0,54.6533626511905,80.9638328281009,0,94,109,0,0,5,10,10,5,11,11,25000,5
4476,6851,1585,25000,125387.508770856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,5
4037,7734,1613,25000,125529.522153512,0,52.8645655683141,77.5781246527538,0,94,109,0,0,5,8,9,5,13,13,25000,5
4009,6415,1640,25000,118052.351285784,0,49.4778032659988,73.7870444450899,0,93,107,0,0,5,7,7,5,11,11,25000,5
4333,8713,1633,25000,135582.839354038,0,55.9385063628074,82.9840494823744,0,95,110,0,0,5,8,8,5,14,14,25000,5
4026,8156,1743,25000,127360.251864103,0,0,78.9062392909218,0,0,109,0,0,0,0,0,5,13,14,25000,5
4264,6410,1597,25000,127666.235688565,0,52.4803339332267,78.4543990220037,0,95,109,0,0,5,8,8,5,11,11,25000,5
4051,6067,1504,25000,129138.816792045,0,0,79.5241806715978,0,0,110,0,0,0,0,0,5,12,13,25000,5
4100,8887,1569,100000,504608.983341328,0,195.584015343194,292.023897540309,0,95,110,0,0,5,9,9,5,13,13,100000,5
4288,7025,1646,100000,456628.364474956,0,0,269.406744350387,0,0,107,0,0,0,0,0,5,11,11,100000,5
4381,7236,1658,100000,485940.994867437,0,191.006710243018,282.958264888724,0,95,109,0,0,5,7,7,5,12,13,100000,5
4045,6787,1504,100000,523649.457481038,0,201.616240049361,60.2199186134777,0,96,22,0,0,5,7,7,1,2,2,100000,5
4038,6728,1794,100000,490632.518930536,0,191.596621829328,284.499904351124,0,95,108,0,0,5,7,7,5,12,12,100000,5
4291,8881,1580,100000,541525.632932088,0,207.06145369102,310.087961603135,0,95,111,0,0,5,9,9,5,11,11,100000,5
4112,8179,1694,100000,523082.127465688,0,202.018106813741,301.508781682497,0,95,110,0,0,5,8,8,5,13,14,100000,5
4041,7453,1800,100000,530244.129971775,0,204.025311754206,302.666167831241,0,96,111,0,0,5,7,7,5,13,13,100000,5
4322,6364,1504,100000,451167.455899058,0,180.562737545172,267.585608891528,0,94,108,0,0,5,7,7,5,10,10,100000,5
4090,7393,1721,100000,496667.940710141,0,192.798633577072,0,0,95,0,0,0,5,9,9,0,0,0,100000,5
4239,6623,1565,100000,492101.411867862,0,191.694948149624,286.452453252646,0,96,109,0,0,5,8,8,5,12,13,100000,5
